solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,phot_bp_rp_excess_factor,bp_rp,bp_g,g_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,dr2_rv_template_fe_h,l,b,ecl_lon,ecl_lat
1636042515805110273,Gaia EDR3 2323985539482908416,2323985539482908416,993959167,2016.0,354.1687107845069,0.01480454,-34.61130544226655,0.018033367,4.2443413404097505,0.020399962,208.05634,88.3394,87.90940150884205,0.016492756,-8.70556939175366,0.021415569,0.19953093,0.195438,-0.28828007,-0.07408393,-0.23649792,0.010470188,-0.26401398,-0.31033123,-0.16774972,0.405101,274,274,270,4,1.4242877,1149.5519,0.1393791,31.268885,31,true,1.5523224,,,,,,,,31,18,0.032637924,34,16,0,0.018583762,65.55579,0,0,1.0612174,,,,,,,,,false,261,521615.84309668734,376.54843,1385.2556,11.39399,30,279080.7687398733,438.46695,636.4921,11.724217,30,347100.65287973045,448.43146,774.0328,10.896757,0,9,0,9,0,1.2004647,0.8274603,0.33022785,0.49723244,,,0,,,,3.299763327813761,-72.33626634130006,339.7130569826341,-29.200934628352
1636042515805110273,Gaia EDR3 2359978293137038720,2359978293137038720,78785916,2016.0,5.160569252486649,0.77531636,-23.935788510105784,0.4526226,3.469879952076117,0.7095347,4.89036,14.801034,1.3515464239441457,0.73834074,-14.739197227197469,0.5535269,-0.08711069,0.29296106,0.31321076,-0.20279936,-0.2978454,-0.23274955,0.2558417,0.21045248,-0.27497163,0.101106904,196,196,190,6,270.4613,408179.88,4.621597,19876.092,95,false,,1.4686328,0.17752503,-0.5499647,0.03221788,-0.21203516,-0.10935929,0.011537683,22,14,1.090757,28,28,0,0.124425106,110.12385,64,0,33.529186,,,,,,,,,true,203,869566.5066653495,7767.6445,111.94726,10.839109,22,570554.8313936533,475.8228,1199.091,10.947799,21,665038.7167839855,181.33543,3667.4504,10.190778,0,22,0,21,0,1.4209305,0.75702095,0.10868931,0.64833164,,,0,,,,55.915234819317895,-82.35676489230224,354.6058170650631,-23.88712286183897
1636042515805110273,Gaia EDR3 2512326349403275520,2512326349403275520,1630732891,2016.0,26.632942558183125,0.068566404,2.7003834942057443,0.058521826,5.289922464930457,0.08260456,64.039116,60.9987,45.53083787359289,0.08768097,-40.59290887943266,0.079925984,0.22797664,0.36444727,0.10056953,0.101663575,-0.058077466,-0.03936736,-0.2332012,0.15549701,0.32948914,0.3360983,228,228,226,2,53.184895,8933.463,0.5978978,374.04407,31,false,1.5860199,,,,,,,,26,13,0.13647951,31,12,1,0.04235246,140.73312,46,0,4.400844,,,,,,,,,false,260,3228407.2716496103,3342.485,965.87036,9.414896,28,1862062.8191640265,1151.0753,1617.6725,9.663556,27,2046330.4906179775,919.073,2226.5156,8.970456,0,0,0,0,0,1.2106259,0.6931,0.24866009,0.4444399,-1.1086049,0.49938515,2,6250.0,4.5,0.0,149.08514810382135,-57.34698166594083,25.691714328987135,-7.752222110357064
1636042515805110273,Gaia EDR3 5245968236116294016,5245968236116294016,1718835073,2016.0,147.58006866590745,0.01569624,-66.11392739234807,0.015702013,5.943653280128668,0.01701874,349.2417,16.163528,5.910215036169328,0.018929671,-15.044234916958901,0.018963706,0.064420104,-0.123933904,-0.031287704,0.17597461,0.20844282,0.19548516,-0.009537356,0.17507486,-0.057899587,0.040775564,382,382,379,3,-5.3650637,784.95654,0.1393401,12.073564,31,true,1.6912093,,,,,,,,44,29,0.026929874,50,18,4,0.012229652,142.92398,0,0,0.8095637,,,,,,,,,true,407,1.0016622988609547E7,2499.1755,4007.971,8.185563,46,6756496.271296295,3273.722,2063.8577,8.264238,44,4933709.9520892175,1708.5453,2887.667,8.014961,0,42,0,44,0,1.1670806,0.24927711,0.07867527,0.17060184,,,0,,,,285.9762705215758,-9.401576191250713,205.704713103606,-67.70662673639211
1636042515805110273,Gaia EDR3 6186950525042445824,6186950525042445824,1652212011,2016.0,195.3597535104595,0.019605346,-27.522228200943243,0.01575635,4.650069707843102,0.023019936,202.00186,29.912638,-29.26389871913354,0.027491607,-6.195978669432467,0.017819116,-0.23456572,-0.07927027,-0.16520916,-0.1625132,0.01187335,-0.23886232,-0.11874413,-0.004275755,0.18521278,-0.42253882,338,338,328,10,7.9340115,1487.4337,0.16315809,38.40083,31,true,1.5388987,,,,,,,,38,17,0.04020188,42,24,0,0.0184052,13.709806,0,0,1.3267425,,,,,,,,,false,317,399950.66471366154,100.28799,3988.0217,11.682351,41,208085.46114214006,110.69643,1879.7848,12.042938,41,273871.0547570228,104.98504,2608.6675,11.15403,0,0,0,0,0,1.2050399,0.8889084,0.36058712,0.52832127,-1.5556889,0.4401535,5,5500.0,4.5,0.0,305.648814868683,35.29675755336624,205.03101813684214,-19.300505673233257
1636042515805110273,Gaia EDR3 1675923009431370880,1675923009431370880,624242478,2016.0,198.38856310063383,0.01054918,62.30537777748986,0.009145296,9.085383343775252,0.010974641,827.8524,68.706985,-66.96978756371941,0.013371942,-15.352430597170404,0.011142069,0.16175143,-0.072285354,-0.43682423,-0.15070203,0.04575348,-0.18708663,-0.0751971,-0.10107648,-0.21650419,0.19139674,357,357,354,3,-4.0092006,564.8882,0.05947946,4.6713424,95,false,,1.5146955,0.002682354,-0.123105794,-0.024942057,0.07943747,0.15065524,-0.13950855,41,27,0.019944921,50,50,0,0.032958817,83.21545,1,0,0.8510404,,,,,,,,,false,371,997847.0646801974,529.3781,1884.942,10.689707,39,481815.1028000775,982.8117,490.24152,11.131341,38,730475.3808661076,1038.336,703.50574,10.0888815,0,1,0,1,0,1.2149061,1.0424595,0.44163418,0.6008253,3.7943676,0.13797382,4,5250.0,4.5,0.0,118.49489239779763,54.63193027629503,153.72899107735182,60.539160841195944
1636042515805110273,Gaia EDR3 1334573817793362560,1334573817793362560,1399708336,2016.0,256.34637374627954,0.0073886127,33.01231999522879,0.008289224,6.1862524703442,0.009271734,667.2163,39.32812,-14.001717989278703,0.009461316,-36.751229819404344,0.011176405,-0.02039924,-0.15105344,0.10605094,0.12267526,0.043383826,0.04435298,-0.28290343,-0.104979925,-0.060197234,0.16266717,419,419,418,1,-0.34125564,597.96576,0.052133683,4.4232607,31,true,1.4640685,,,,,,,,48,29,0.016097033,52,20,0,7.1774574E-4,8.034177,0,0,0.98734593,,,,,,,,,false,424,214618.82763045488,39.240284,5469.3496,12.358197,45,93993.70548696766,60.792057,1546.1511,12.905795,44,170873.27810816388,85.05123,2009.063,11.66621,0,1,0,0,0,1.2341274,1.2395849,0.5475979,0.69198704,-11.834511,1.1565793,11,4750.0,4.5,0.25,55.65199176353119,35.56175764422914,249.55242199313005,55.486544235337725
1636042515805110273,Gaia EDR3 2862548428079638912,2862548428079638912,1569129488,2016.0,5.166952815807361,0.016481962,31.989972690933158,0.012185558,2.610845275642823,0.021756463,120.003204,5.748008,-4.692148155376644,0.02239132,-3.3201413700620868,0.020139277,0.22475672,0.30502394,-0.32107484,-0.09723572,-0.20496489,-0.19158605,-0.39546156,-0.038393512,0.30179217,0.28109777,359,359,354,5,1.9365094,1366.9037,0.12808418,25.727665,31,true,1.5705183,,,,,,,,42,18,0.03429213,46,20,0,0.01835995,64.29372,0,0,1.0732082,,,,,,,,,false,349,459250.87376636127,134.18597,3422.4954,11.532242,44,253890.28752694503,140.59552,1805.8206,11.826927,44,294631.4251735029,95.16078,3096.1433,11.0746975,0,0,0,0,0,1.1943836,0.7522297,0.29468536,0.45754433,-12.68081,0.9343196,10,6000.0,3.5,0.0,115.3660496690118,-30.429335654802948,18.388856963515746,27.108192329213317
1636042515805110273,Gaia EDR3 665757593450097920,665757593450097920,759967734,2016.0,127.57872099903399,0.021492535,22.235919642753675,0.014883393,2.876424053256189,0.026540833,108.377304,14.315621,-14.262371880582663,0.023472955,1.2335950523616592,0.018502103,-0.2556266,-0.23934202,-0.1458133,0.33682653,-0.16373111,0.18537155,0.084137455,0.32427007,-0.4213061,-0.35076472,319,319,313,6,2.471963,1437.1118,0.16209738,35.5616,31,true,1.5778291,,,,,,,,36,19,0.036527127,41,10,1,0.07835531,111.656784,0,0,1.1001163,,,,,,,,,false,324,502174.17564196,240.46564,2088.3406,11.435231,37,281624.1951077587,138.45773,2034.0084,11.714367,36,317594.38475835876,107.453,2955.6584,10.993214,0,0,0,0,0,1.1932485,0.72115326,0.2791357,0.44201756,48.002144,1.0198436,7,6000.0,4.5,0.0,202.13871786937133,31.13426370982868,124.4277582008756,3.17544717630413
1636042515805110273,Gaia EDR3 2100451630105041152,2100451630105041152,126857536,2016.0,286.6383904848715,0.010061636,39.48790457559991,0.010242429,4.145587012654901,0.011259291,368.19254,6.1167154,-0.30323265563178325,0.013779734,6.109194306465243,0.013173732,-0.0982751,-0.06776158,-0.060128372,0.03434588,0.04947733,0.03319038,-0.30692276,0.0019173153,-0.07449127,-0.11126962,391,391,387,4,2.6386702,1002.094,0.09185294,13.13461,31,true,1.591181,,,,,,,,44,28,0.01986746,47,19,1,0.009480057,155.37755,0,0,1.0960671,,,,,,,,,false,375,1050892.609778723,173.08766,6071.4473,10.6334715,46,601693.8015600145,344.05026,1748.8544,10.890103,44,647229.5436260385,121.178825,5341.111,10.22025,0,0,0,0,0,1.1884406,0.6698532,0.25663185,0.41322136,-7.594351,0.30453008,4,6250.0,4.5,0.0,70.34970827261914,14.164028169990415,297.44588051914707,61.35126976832243
1636042515805110273,Gaia EDR3 3761497761876022400,3761497761876022400,1111212076,2016.0,161.70689415477983,0.019614553,-9.39937543394476,0.016403778,10.004934710422685,0.020152856,496.45245,111.48808,-79.15994244306279,0.025904022,-78.50666363526331,0.02084676,-0.050890785,-0.064714916,-0.07820323,0.1320737,-0.020099785,0.12898275,-0.08897561,0.112949304,-0.077409506,-0.060464732,213,213,211,2,-0.3330074,427.6148,0.11596737,7.7727895,31,true,1.5202675,,,,,,,,24,14,0.03611866,25,10,0,0.014311284,149.56902,0,0,0.98203003,,,,,,,,,false,216,1.3753880800847972E7,3924.8665,3504.2927,7.841304,25,6868870.9100868255,7166.7896,958.43066,8.246328,23,9812493.46981316,6936.551,1414.607,7.268447,0,0,0,0,0,1.2128478,0.97788143,0.40502453,0.5728569,35.225327,0.12066152,8,5500.0,4.5,0.0,259.0308656278967,42.60578489677167,166.83228126056844,-15.843811127577455
1636042515805110273,Gaia EDR3 1499514786891168640,1499514786891168640,327361656,2016.0,209.38861950302993,0.007051986,43.49330385067514,0.008768045,7.044821721615503,0.010478119,672.3365,141.86339,-134.79263362397154,0.008449783,-44.22856286810925,0.011073064,0.24680088,-0.00908646,0.009580454,-9.984889E-4,0.028692221,-0.0062891594,0.16092923,-0.09783668,-0.1486713,0.23824824,541,541,540,1,2.3303933,885.61896,0.063854344,6.2621403,31,true,1.4529253,,,,,,,,62,30,0.01594023,75,23,0,0.01996325,174.07571,0,0,1.0714439,,,,,,,,,false,642,204957.58691522377,36.06187,5683.4985,12.408207,70,86826.9721398057,53.95833,1609.1487,12.991905,68,168266.6136268307,46.84454,3592.022,11.6829,0,1,0,0,0,1.2446165,1.3090048,0.5836983,0.7253065,-40.005833,0.9264334,20,5500.0,4.5,0.0,87.99257506866368,68.87633799491935,184.77929288794383,50.63174135064275
1636042515805110273,Gaia EDR3 1677343097418015488,1677343097418015488,1200884020,2016.0,192.18489860417014,0.009443792,64.85527411512786,0.009258253,11.82361418200606,0.010765852,1098.2516,10.1179695,1.2160049464674456,0.012701091,-10.044632764439775,0.01346273,0.16386414,-0.14236398,-0.062665075,-0.007507147,-0.0350059,0.015736464,0.22189295,0.20798956,0.04265082,0.2483672,344,344,342,2,-1.1329193,610.1027,0.06375636,5.8815756,31,true,1.5582645,,,,,,,,39,27,0.020368883,48,14,3,0.004220835,172.3737,0,0,0.95570606,,,,,,,,,false,386,3347685.555123032,1409.069,2375.8137,9.375505,46,1804361.2753395801,2526.8623,714.07184,9.697734,45,2216976.8489891966,1987.3634,1115.5367,8.883492,0,0,0,0,0,1.2012293,0.8142414,0.32222843,0.49201298,6.912958,0.33271775,7,6000.0,4.5,0.0,123.40032078471843,52.27052176518123,146.22309822916603,60.02153894693654
1636042515805110273,Gaia EDR3 3578638842054261248,3578638842054261248,1015364180,2016.0,188.38641401351,0.023808394,-10.146215423330112,0.013147603,15.527707300592809,0.025979195,597.6978,97.11829,-96.66504698835888,0.03047938,-9.37188153408976,0.023801126,-0.49840757,-0.2064599,-0.19537947,0.18815106,0.18462904,0.1399384,-0.33349082,0.070265226,-0.16100098,-0.24949513,492,492,484,8,15.500459,3167.21,0.18335854,60.545593,31,true,1.4106902,,,,,,,,56,17,0.044472408,65,13,2,0.0068853353,86.537766,0,0,1.5397176,,,,,,,,,false,511,633308.4918006824,185.82921,3408.0137,11.183329,60,237008.45238956323,118.93321,1992.7861,11.901632,58,568510.5192682481,168.05284,3382.9272,10.36105,0,0,0,0,0,1.271922,1.5405827,0.7183037,0.822279,13.744226,0.31272417,14,4000.0,3.0,0.0,295.69140423656444,52.473815704349875,191.70688217324943,-5.999304044599112
1636042515805110273,Gaia EDR3 179498266829041664,179498266829041664,824290502,2016.0,66.24814452059672,0.0142689515,39.460600684443286,0.010172583,5.185604406647594,0.01663114,311.80093,17.06075,14.232862354070939,0.020811463,-9.407167314064173,0.014950405,0.08104836,-0.047838654,-0.24170005,0.021022048,-0.2390934,-0.0491345,-0.1403419,0.23258017,-0.07637763,-0.06991116,215,215,214,1,-1.5124147,402.49625,0.06681584,5.5154433,31,true,1.4690272,,,,,,,,25,15,0.02925882,27,9,0,0.030143308,137.49084,0,0,0.9253904,,,,,,,,,false,206,387673.46735378954,90.23483,4296.273,11.716202,25,171701.5069349089,143.39679,1197.3873,12.251607,25,308738.1458851731,147.78767,2089.0657,11.02392,0,0,0,0,0,1.2392895,1.2276869,0.53540516,0.6922817,31.210135,0.65002614,7,5750.0,4.5,0.25,161.5586271579714,-6.8916000364552605,70.96172249875174,17.57822144166994
1636042515805110273,Gaia EDR3 2385171398768647552,2385171398768647552,575676125,2016.0,348.1571247285014,0.011785014,-22.674130028141565,0.011926629,5.00730124917113,0.013026957,384.37997,43.827496,-23.263961777206532,0.015159043,-37.14347147281595,0.014092332,0.15128309,0.07850824,0.1901534,-0.28401637,-0.20255558,-0.22286549,-0.30378193,-0.15732677,-0.14025854,0.13819544,218,218,218,0,-1.7885432,354.5942,0.06248965,5.009195,31,true,1.5258647,,,,,,,,25,16,0.022271855,25,9,0,0.0069234516,82.33959,0,0,0.91309,,,,,,,,,false,208,307258.0595010816,85.25224,3604.1052,11.968609,23,155992.08969084691,210.50871,741.0244,12.355785,20,215377.13266718676,189.0745,1139.1125,11.414897,0,0,0,0,0,1.2086557,0.9408884,0.3871765,0.5537119,12.528899,1.5351026,4,5500.0,4.5,0.0,38.73055789333069,-67.19545133385559,340.0903530359627,-16.161991840784836
1636042515805110273,Gaia EDR3 5723638723350902400,5723638723350902400,93448952,2016.0,126.43374166146126,0.009812213,-13.559538961570622,0.0082131885,6.564502838647462,0.014058043,466.95706,68.62644,-8.2162814016108,0.0132724,68.13281973156927,0.011067104,-0.06011362,0.14780723,0.016422296,0.12772982,-0.010017187,0.0937408,-0.26953185,0.43576178,-0.09484455,0.0058602937,336,336,333,3,-2.328061,542.0703,0.043743666,2.6817055,31,true,1.5440657,,,,,,,,38,20,0.019010706,39,14,1,0.013630342,132.6085,0,0,0.9095109,,,,,,,,,false,332,1021621.8816477796,117.264015,8712.151,10.664142,37,536530.0130574425,182.27342,2943.545,11.014557,34,692044.6660344206,157.80113,4385.5493,10.14756,0,4,0,0,0,1.2025728,0.86699677,0.35041523,0.51658154,21.157686,0.38746655,11,5750.0,4.5,0.0,236.3523045835236,13.83403665747288,132.76112211937604,-31.7502589649067
1636042515805110273,Gaia EDR3 4263427117767106816,4263427117767106816,458953668,2016.0,292.0552832347156,0.014528229,0.12183584944960926,0.012446398,1.311829968140929,0.0176832,74.1851,3.5413942,3.5279747611415857,0.017734326,-0.30800656235477514,0.013997863,0.31673512,-0.2869921,-0.044169776,-0.22085273,-0.39831936,-0.28997105,0.034836452,0.105597876,-0.099599674,0.11237155,238,0,238,0,-2.0972586,196.55225,0.0,0.0,31,false,1.5236714,,,,,,,,27,15,0.025199378,28,7,0,0.027009148,42.40941,0,0,0.90305376,0.26929712,0.3687019,0.25811064,0.76154643,-165.32445,-31.526186,-19.050453,41.695065,false,235,98028.72393289494,22.443764,4367.749,13.208983,26,49502.55451656403,53.946476,917.62354,13.601974,24,69672.83749743564,38.436592,1812.6694,12.640237,0,0,0,0,0,1.2157191,0.9617367,0.3929901,0.56874657,-52.933674,6.1733594,9,6500.0,3.5,0.0,37.26301203992064,-8.12065128498614,293.8467692605988,21.753769866234723
1636042515805110273,Gaia EDR3 1076970406751899008,1076970406751899008,1502723351,2016.0,161.90900262984917,0.013697094,71.6557222491935,0.016732339,10.321760152303911,0.018026635,572.5838,65.83943,-56.060586280872506,0.017004149,-34.52595358672323,0.020890867,0.32148477,-0.0069836243,-0.19571318,-0.26509026,-0.08885815,-0.2886919,-0.37072968,0.23021993,-0.2409642,0.25977024,426,426,416,10,0.42845678,991.4347,0.13701172,18.528904,31,true,1.6118627,,,,,,,,48,27,0.03173074,54,24,4,0.017751763,51.709064,0,0,1.0141664,,,,,,,,,false,467,9451885.551595183,1777.1807,5318.472,8.24857,53,5598951.426276911,2588.7478,2162.803,8.468275,48,5637774.077452752,1701.0541,3314.2827,7.8701262,0,46,0,42,0,1.1888343,0.5981488,0.21970463,0.3784442,-6.138267,0.4789435,10,6250.0,4.0,0.25,135.57326715237036,42.3014403446434,122.63148201733246,56.302974625247025
1636042515805110273,Gaia EDR3 3120002649138831360,3120002649138831360,1153653305,2016.0,97.03359894654109,0.015300182,-0.17073013075225016,0.016678266,1.1898726808867235,0.018072695,65.83814,7.6355243,4.7497475170984025,0.018221885,-5.978388515195651,0.017399043,-0.32805222,0.105681606,-0.31251156,0.20230669,-0.4108418,0.13794383,-0.51406354,0.05719466,0.23284279,-0.26886043,202,0,202,0,-0.2355387,192.66408,0.0,0.0,31,false,1.4871398,,,,,,,,24,15,0.029621566,25,11,0,0.00962829,86.278786,0,0,0.98647237,0.3158478,0.26237473,0.31546572,0.76307446,-91.91063,36.681366,-24.418242,-40.50172,false,200,58395.67149338996,14.587525,4003.124,13.771415,24,27078.146122448026,34.881554,776.2884,14.256995,23,45063.12523016217,36.98046,1218.5658,13.113342,0,1,0,0,0,1.2353873,1.1436529,0.48558044,0.6580725,,,0,,,,210.42056616513247,-5.261252621304389,97.66887333670876,-23.422962776767104
1636042515805110273,Gaia EDR3 4675352109659600000,4675352109659600000,1051042290,2016.0,68.95981944296504,0.012033742,-64.02703904668957,0.013671186,2.807859482650987,0.012893304,217.77657,10.904545,10.896461611266535,0.015064312,-0.41979737950813834,0.0186934,0.047603767,0.091533795,0.015168472,-0.04574786,0.0982465,-0.02449439,-0.0059589916,0.12111395,-0.102200136,0.111140594,362,362,354,8,-4.410513,1111.709,0.1353121,28.553646,95,false,,1.6132076,0.0040619075,-0.23273528,-0.03977974,0.036610253,0.017422536,-0.006133676,41,25,0.026127025,94,85,6,0.0180821,65.526726,0,0,0.83666575,,,,,,,,,true,696,1067721.933028877,217.79807,4902.348,10.616221,80,637177.0557564062,208.50656,3055.909,10.827892,77,622878.4574402855,149.608,4163.4033,10.261888,0,80,0,77,0,1.1801345,0.56600475,0.21167088,0.35433388,,,0,,,,275.10710334489806,-38.85258598031178,6.321244019248995,-80.89788509232298
1636042515805110273,Gaia EDR3 2959177048983750016,2959177048983750016,1118569462,2016.0,75.29966378017889,0.005938928,-26.054143307742184,0.007451942,2.064947092186636,0.009373968,220.28528,3.2769551,0.5320184382638665,0.008139119,3.233479695819401,0.009674739,-0.07684253,0.043254603,-0.11823665,-0.031916477,-0.115069784,-0.043090936,-0.23731908,0.11712813,0.088624835,-0.14666645,530,530,529,1,-4.046346,805.32184,0.050469387,5.2502537,31,true,1.5941151,,,,,,,,60,29,0.013796243,69,28,0,0.022458829,29.017502,0,0,0.87704015,,,,,,,,,false,583,282267.42236269603,54.95371,5136.458,12.060715,67,162622.71977732243,55.920406,2908.1106,12.310589,63,172312.43357922856,40.60275,4243.8613,11.657104,0,0,0,0,0,1.186588,0.6534853,0.24987411,0.40361118,18.657602,1.2106762,19,5500.0,3.5,0.0,227.12096182226793,-34.76467780925785,69.8875738960051,-48.47217979559888
1636042515805110273,Gaia EDR3 3080104185367102592,3080104185367102592,1347148019,2016.0,130.5056380692002,0.014639873,3.7105663796078634,0.0092865,2.984291239605465,0.019167325,155.69681,3.0940025,-2.8991481922754594,0.019750562,1.0806439295093666,0.015227865,-0.29947326,0.058331743,-0.09805933,-0.04431498,0.04371681,0.004344398,-0.13141154,0.34725034,-0.3012672,-0.20416199,477,477,466,11,-0.25593156,1331.3119,0.117408924,20.590677,31,true,1.6737823,,,,,,,,54,20,0.028669395,55,17,0,0.049388748,15.052305,0,0,0.99086225,,,,,,,,,false,478,2311826.367895747,486.15115,4755.365,9.777479,53,1517453.0942879608,533.7387,2843.0637,9.885754,52,1178025.6824938916,291.5631,4040.3796,9.570008,0,0,0,0,0,1.1659521,0.31574535,0.10827446,0.2074709,,,0,,,,222.785533233501,26.206466661209202,131.92001186601894,-14.030383420267201
1636042515805110273,Gaia EDR3 3767805209112436736,3767805209112436736,821308195,2016.0,154.9081809845863,0.014319892,-9.806448296528222,0.014403751,11.47401081375137,0.016304364,703.7386,56.6357,-41.99151086708123,0.017576018,-38.004149597162304,0.018360147,-0.3094415,-0.26262906,-0.116322875,0.36019048,0.06128571,0.29573786,-0.33965614,0.23875558,-0.34148893,-0.31592315,174,174,171,3,2.7648306,379.28818,0.08122785,9.00938,31,true,1.3976609,,,,,,,,20,13,0.030034916,21,8,0,0.03204276,37.192356,0,0,1.1534084,,,,,,,,,false,173,329242.8182410209,253.0357,1301.1714,11.893576,17,117864.75935585039,311.00327,378.9824,12.660082,18,304200.4862686313,666.54144,456.38644,11.039996,0,0,0,0,0,1.281927,1.6200857,0.7665062,0.8535795,-3.6964858,0.69743186,6,4000.0,3.0,0.0,252.78674906183002,37.86973875503001,160.52124172672816,-18.81336213611459
1636042515805110273,Gaia EDR3 381592313648387200,381592313648387200,1371241778,2016.0,9.573030267848816,0.011483975,42.46309539733108,0.010371358,4.495829047019427,0.0154584395,290.8333,22.01731,-21.535305310554268,0.011542264,-4.581762773087458,0.011774988,0.043290596,0.47333252,-0.5225844,-0.05230385,-0.2050635,-0.08368271,-0.5162597,-0.3033325,0.18713634,0.052575726,302,302,299,3,-4.14903,439.4372,0.052506935,3.815742,31,true,1.5789316,,,,,,,,34,18,0.018311976,36,19,1,0.017056232,12.12741,0,0,0.8328063,,,,,,,,,false,313,936433.6870571176,106.13485,8823.056,10.758675,35,525900.668989558,236.32724,2225.3071,11.036283,34,592097.6404385957,188.0386,3148.8088,10.316913,0,0,0,0,0,1.1938895,0.7193699,0.27760792,0.44176197,-15.509552,0.5799604,6,6250.0,4.5,0.0,120.34673533443073,-20.342659045687714,27.650123958227038,34.79241001305513
1636042515805110273,Gaia EDR3 1891507552826485632,1891507552826485632,1721125507,2016.0,343.04150590196963,0.014803225,35.44717987044449,0.015819734,4.660607775362594,0.020797191,224.09795,76.157104,74.67645497324881,0.019426998,14.944294240193413,0.02006703,0.06699318,0.1330925,0.03648959,-0.16822566,0.017825704,-0.17657286,0.24326137,-0.039757386,-0.29484934,-0.014065876,324,324,320,4,0.54877055,1339.1364,0.15334636,32.57552,95,false,,1.5926601,0.0043002837,0.01806452,-0.015282535,0.18324138,-0.06613021,-0.2172236,37,20,0.028741954,50,50,0,0.010008899,58.90693,0,0,1.020909,,,,,,,,,false,398,1634671.5984632452,483.24518,3382.696,10.15379,44,925286.6444211816,300.8081,3076.003,10.422852,44,1025906.9052056924,228.05139,4498.5776,9.720125,0,0,0,0,0,1.1936303,0.70272636,0.2690611,0.43366528,-22.23655,0.34458202,15,6000.0,3.5,0.0,97.1449664859719,-21.382567121468153,0.9324925617436789,38.80074904351326
1636042515805110273,Gaia EDR3 1265513389372846848,1265513389372846848,405288342,2016.0,222.21006956101314,0.01074873,22.15261584888331,0.017891003,9.90517777292951,0.022676507,436.8035,54.38191,-51.96435284991628,0.013879285,16.03427790799531,0.021427667,-0.48570114,0.007434326,0.11730929,-0.09053316,-0.04552709,-0.14660792,-0.26847962,-0.1531372,0.3355285,-0.45279533,713,713,692,21,7.987373,3132.9556,0.16411471,53.070248,31,true,1.4829837,,,,,,,,81,16,0.0322231,86,49,3,0.10228632,11.853479,0,0,1.2225257,,,,,,,,,false,723,662468.7328228435,223.27853,2967.0059,11.134454,84,305026.2126223847,279.25742,1092.2761,11.627699,83,509446.6563242118,296.21213,1719.871,10.480148,0,0,0,0,0,1.2294511,1.1475506,0.49324512,0.65430546,-27.523502,0.60476875,9,5500.0,4.5,0.0,28.834407761896294,62.92644759395327,211.53215192699264,36.404276566490005
1636042515805110273,Gaia EDR3 2076970047474270208,2076970047474270208,1240538659,2016.0,297.33307198708445,0.007135604,41.8911187240746,0.008199404,2.106923778357414,0.008604879,244.85223,2.458464,2.0632555270727497,0.009803077,1.3367953442977218,0.010507379,0.030268656,0.012204442,-0.061049648,-0.058938015,0.03669411,-0.0648955,-0.2373541,-0.12873578,-0.0033552924,0.022174649,398,398,398,0,-4.0628967,510.9396,0.030903785,1.3484353,31,false,1.5705897,,,,,,,,45,29,0.0147478515,48,19,0,0.022142593,143.5004,0,0,0.857834,,,,,,,,,false,407,252721.55577353574,29.69069,8511.812,12.180761,45,139583.33844258552,75.9394,1838.0885,12.476459,43,162085.5113867637,41.726322,3884.4907,11.723535,0,22,0,22,0,1.1936808,0.75292397,0.2956972,0.45722675,,,0,,,,76.22604473936508,7.983155034480082,315.05676694604256,61.12432222218739
